year_month,direction,estimate,standard_error,status,gender,age_group
2010-05,Departures,157,0,Final,Female,55-59 years
2010-06,Departures,130,0,Final,Female,55-59 years
2010-07,Departures,140,0,Final,Female,55-59 years
2010-08,Departures,94,0,Final,Female,55-59 years
2010-09,Departures,105,0,Final,Female,55-59 years
2010-10,Departures,128,0,Final,Female,55-59 years
2010-11,Departures,117,0,Final,Female,55-59 years
2010-12,Departures,149,0,Final,Female,55-59 years
2011-01,Departures,130,0,Final,Female,55-59 years
2011-02,Departures,108,0,Final,Female,55-59 years
2011-03,Departures,160,0,Final,Female,55-59 years
2011-04,Departures,157,0,Final,Female,55-59 years
2011-05,Departures,139,0,Final,Female,55-59 years
2011-06,Departures,152,0,Final,Female,55-59 years
2011-07,Departures,138,0,Final,Female,55-59 years
2011-08,Departures,109,0,Final,Female,55-59 years
2011-09,Departures,120,0,Final,Female,55-59 years
2011-10,Departures,128,0,Final,Female,55-59 years
2011-11,Departures,143,0,Final,Female,55-59 years
2011-12,Departures,184,0,Final,Female,55-59 years
2012-01,Departures,138,0,Final,Female,55-59 years
2012-02,Departures,142,0,Final,Female,55-59 years
2012-03,Departures,189,0,Final,Female,55-59 years
2012-04,Departures,151,0,Final,Female,55-59 years
2012-05,Departures,152,0,Final,Female,55-59 years
2012-06,Departures,131,0,Final,Female,55-59 years
2012-07,Departures,141,0,Final,Female,55-59 years
2012-08,Departures,120,0,Final,Female,55-59 years
2012-09,Departures,120,0,Final,Female,55-59 years
2012-10,Departures,117,0,Final,Female,55-59 years
2012-11,Departures,128,0,Final,Female,55-59 years
2012-12,Departures,166,0,Final,Female,55-59 years
2013-01,Departures,118,0,Final,Female,55-59 years
2013-02,Departures,136,0,Final,Female,55-59 years
2013-03,Departures,128,0,Final,Female,55-59 years
2013-04,Departures,142,0,Final,Female,55-59 years
2013-05,Departures,148,0,Final,Female,55-59 years
2013-06,Departures,135,0,Final,Female,55-59 years
2013-07,Departures,130,0,Final,Female,55-59 years
2013-08,Departures,130,0,Final,Female,55-59 years
2013-09,Departures,119,0,Final,Female,55-59 years
2013-10,Departures,102,0,Final,Female,55-59 years
2013-11,Departures,117,0,Final,Female,55-59 years
2013-12,Departures,121,0,Final,Female,55-59 years
2014-01,Departures,124,0,Final,Female,55-59 years
2014-02,Departures,107,0,Final,Female,55-59 years
2014-03,Departures,113,0,Final,Female,55-59 years
2014-04,Departures,128,0,Final,Female,55-59 years
2014-05,Departures,159,0,Final,Female,55-59 years
2014-06,Departures,107,0,Final,Female,55-59 years
2014-07,Departures,119,0,Final,Female,55-59 years
2014-08,Departures,91,0,Final,Female,55-59 years
2014-09,Departures,104,0,Final,Female,55-59 years
2014-10,Departures,101,0,Final,Female,55-59 years
2014-11,Departures,96,0,Final,Female,55-59 years
2014-12,Departures,117,0,Final,Female,55-59 years
2015-01,Departures,97,0,Final,Female,55-59 years
2015-02,Departures,93,0,Final,Female,55-59 years
2015-03,Departures,111,0,Final,Female,55-59 years
2015-04,Departures,107,0,Final,Female,55-59 years
2015-05,Departures,127,0,Final,Female,55-59 years
2015-06,Departures,107,0,Final,Female,55-59 years
2015-07,Departures,106,0,Final,Female,55-59 years
2015-08,Departures,98,0,Final,Female,55-59 years
2015-09,Departures,88,0,Final,Female,55-59 years
2015-10,Departures,86,0,Final,Female,55-59 years
2015-11,Departures,102,0,Final,Female,55-59 years
2015-12,Departures,125,0,Final,Female,55-59 years
2016-01,Departures,96,0,Final,Female,55-59 years
2016-02,Departures,109,0,Final,Female,55-59 years
2016-03,Departures,103,0,Final,Female,55-59 years
2016-04,Departures,130,0,Final,Female,55-59 years
2016-05,Departures,121,0,Final,Female,55-59 years
2016-06,Departures,108,0,Final,Female,55-59 years
2016-07,Departures,97,0,Final,Female,55-59 years
2016-08,Departures,111,0,Final,Female,55-59 years
2016-09,Departures,95,0,Final,Female,55-59 years
2016-10,Departures,79,0,Final,Female,55-59 years
2016-11,Departures,91,0,Final,Female,55-59 years
2016-12,Departures,127,0,Final,Female,55-59 years
2017-01,Departures,96,0,Final,Female,55-59 years
2017-02,Departures,107,0,Final,Female,55-59 years
2017-03,Departures,113,0,Final,Female,55-59 years
2017-04,Departures,109,0,Final,Female,55-59 years
2017-05,Departures,170,0,Final,Female,55-59 years
2017-06,Departures,104,0,Final,Female,55-59 years
2017-07,Departures,110,0,Final,Female,55-59 years
2017-08,Departures,114,0,Final,Female,55-59 years
2017-09,Departures,100,0,Final,Female,55-59 years
2017-10,Departures,81,0,Final,Female,55-59 years
2017-11,Departures,109,0,Final,Female,55-59 years
2017-12,Departures,147,0,Final,Female,55-59 years
2018-01,Departures,96,0,Final,Female,55-59 years
2018-02,Departures,115,0,Final,Female,55-59 years
2018-03,Departures,125,0,Final,Female,55-59 years
2018-04,Departures,124,0,Final,Female,55-59 years
2018-05,Departures,131,0,Final,Female,55-59 years
2018-06,Departures,132,0,Final,Female,55-59 years
2018-07,Departures,121,0,Final,Female,55-59 years
2018-08,Departures,104,0,Final,Female,55-59 years
2018-09,Departures,109,0,Final,Female,55-59 years
2018-10,Departures,100,0,Final,Female,55-59 years
2018-11,Departures,112,0,Final,Female,55-59 years
2018-12,Departures,128,0,Final,Female,55-59 years
2019-01,Departures,103,0,Final,Female,55-59 years
2019-02,Departures,94,0,Final,Female,55-59 years
2019-03,Departures,132,0,Final,Female,55-59 years
2019-04,Departures,141,0,Final,Female,55-59 years
2019-05,Departures,148,0,Final,Female,55-59 years
2019-06,Departures,135,0,Final,Female,55-59 years
2019-07,Departures,119,0,Final,Female,55-59 years
2019-08,Departures,110,0,Final,Female,55-59 years
2019-09,Departures,130,0,Final,Female,55-59 years
2019-10,Departures,110,0,Final,Female,55-59 years
